SEQ='SI'     NUCCHG=14                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  63496277.5   NPRNTI= 5   NPRNTF= 6
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
             2.20E-16  8.98E-17  4.44E-17  2.72E-17  2.38E-17  2.25E-17  1.83E-17  1.06E-17  5.83E-18
    48       1.15E-15  8.09E-16  5.01E-16  3.42E-16  2.28E-16  1.30E-16  9.44E-17  9.35E-17  1.39E-16  1.88E-16
             2.24E-16  2.21E-16  1.78E-16  1.20E-16  5.51E-17  2.64E-17  1.15E-17  3.50E-18  1.35E-18
    49       3.50E-14  2.47E-14  1.56E-14  1.09E-14  7.60E-15  4.59E-15  3.03E-15  1.90E-15  9.15E-16  4.75E-16
             2.25E-16  7.44E-17  3.00E-17  1.16E-17  3.17E-18  1.16E-18  4.17E-19  1.07E-19  3.80E-20
    50       4.15E-14  2.93E-14  1.83E-14  1.27E-14  8.74E-15  5.07E-15  3.16E-15  1.83E-15  7.65E-16  3.53E-16
             1.49E-16  4.30E-17  1.60E-17  5.83E-18  1.50E-18  5.34E-19  1.89E-19  4.80E-20  1.70E-20
    51       4.31E-14  3.03E-14  1.89E-14  1.30E-14  8.74E-15  4.85E-15  2.87E-15  1.54E-15  5.81E-16  2.49E-16
             9.89E-17  2.72E-17  9.90E-18  3.55E-18  9.08E-19  3.22E-19  1.14E-19  2.89E-20  1.02E-20
    52       3.66E-14  2.57E-14  1.58E-14  1.08E-14  7.09E-15  3.73E-15  2.08E-15  1.04E-15  3.59E-16  1.46E-16
             5.57E-17  1.49E-17  5.35E-18  1.91E-18  4.86E-19  1.72E-19  6.09E-20  1.54E-20  5.46E-21
    53       2.40E-14  1.68E-14  1.02E-14  6.85E-15  4.38E-15  2.17E-15  1.14E-15  5.39E-16  1.73E-16  6.74E-17
             2.52E-17  6.59E-18  2.36E-18  8.39E-19  2.13E-19  7.54E-20  2.67E-20  6.75E-21  2.39E-21
    54       1.08E-14  7.51E-15  4.53E-15  2.97E-15  1.84E-15  8.59E-16  4.27E-16  1.91E-16  5.79E-17  2.20E-17
             8.09E-18  2.10E-18  7.47E-19  2.65E-19  6.73E-20  2.38E-20  8.42E-21  2.13E-21  7.54E-22
    55       2.51E-15  1.73E-15  1.03E-15  6.60E-16  3.96E-16  1.73E-16  8.20E-17  3.51E-17  1.02E-17  3.81E-18
             1.39E-18  3.57E-19  1.27E-19  4.50E-20  1.14E-20  4.03E-21  1.43E-21  3.61E-22  1.28E-22

   INREP
   -----
     3       4.30E-12  3.04E-12  1.92E-12  1.36E-12  9.56E-13  5.99E-13  4.18E-13  2.88E-13  1.71E-13  1.13E-13
             7.67E-14  5.40E-14  4.66E-14  3.98E-14  2.89E-14  2.11E-14  1.46E-14  8.15E-15  4.83E-15
     4       5.17E-13  3.66E-13  2.31E-13  1.63E-13  1.15E-13  7.17E-14  4.98E-14  3.44E-14  2.10E-14  1.48E-14
             1.08E-14  7.38E-15  5.42E-15  3.85E-15  2.46E-15  1.81E-15  1.30E-15  7.59E-16  4.49E-16
     5       3.86E-13  2.72E-13  1.72E-13  1.21E-13  8.44E-14  5.17E-14  3.50E-14  2.32E-14  1.30E-14  8.49E-15
             5.72E-15  3.59E-15  2.51E-15  1.69E-15  9.88E-16  6.79E-16  4.65E-16  2.59E-16  1.50E-16
     6       3.26E-13  2.30E-13  1.45E-13  1.01E-13  7.02E-14  4.22E-14  2.78E-14  1.77E-14  9.26E-15  5.62E-15
             3.53E-15  2.05E-15  1.38E-15  8.99E-16  5.03E-16  3.34E-16  2.22E-16  1.20E-16  6.87E-17
     7       2.87E-13  2.02E-13  1.27E-13  8.84E-14  6.09E-14  3.60E-14  2.32E-14  1.43E-14  7.02E-15  4.03E-15
             2.38E-15  1.30E-15  8.45E-16  5.38E-16  2.93E-16  1.90E-16  1.24E-16  6.60E-17  3.73E-17
     8       2.57E-13  1.81E-13  1.13E-13  7.87E-14  5.38E-14  3.12E-14  1.97E-14  1.18E-14  5.52E-15  3.03E-15
             1.71E-15  8.85E-16  5.61E-16  3.51E-16  1.86E-16  1.19E-16  7.63E-17  4.01E-17  2.25E-17
     9       2.34E-13  1.64E-13  1.02E-13  7.08E-14  4.80E-14  2.74E-14  1.69E-14  9.87E-15  4.45E-15  2.36E-15
             1.28E-15  6.35E-16  3.93E-16  2.42E-16  1.26E-16  7.93E-17  5.05E-17  2.63E-17  1.47E-17
    10       2.14E-13  1.50E-13  9.34E-14  6.42E-14  4.32E-14  2.42E-14  1.47E-14  8.38E-15  3.66E-15  1.89E-15
             9.94E-16  4.73E-16  2.87E-16  1.74E-16  8.99E-17  5.59E-17  3.53E-17  1.82E-17  1.01E-17
    11       1.97E-13  1.38E-13  8.56E-14  5.86E-14  3.91E-14  2.15E-14  1.28E-14  7.18E-15  3.05E-15  1.54E-15
             7.89E-16  3.64E-16  2.17E-16  1.30E-16  6.63E-17  4.06E-17  2.53E-17  1.29E-17  7.18E-18
    12       1.82E-13  1.28E-13  7.89E-14  5.37E-14  3.56E-14  1.92E-14  1.13E-14  6.21E-15  2.57E-15  1.27E-15
             6.40E-16  2.87E-16  1.69E-16  1.00E-16  5.04E-17  3.07E-17  1.90E-17  9.68E-18  5.35E-18
    13       1.70E-13  1.19E-13  7.30E-14  4.95E-14  3.25E-14  1.73E-14  1.00E-14  5.41E-15  2.19E-15  1.07E-15
             5.27E-16  2.31E-16  1.33E-16  7.81E-17  3.88E-17  2.36E-17  1.46E-17  7.39E-18  4.08E-18
    14       1.59E-13  1.11E-13  6.79E-14  4.57E-14  2.98E-14  1.56E-14  8.90E-15  4.75E-15  1.89E-15  9.05E-16
             4.40E-16  1.89E-16  1.08E-16  6.28E-17  3.08E-17  1.85E-17  1.14E-17  5.76E-18  3.17E-18
    15       1.49E-13  1.04E-13  6.33E-14  4.24E-14  2.74E-14  1.41E-14  7.96E-15  4.19E-15  1.64E-15  7.75E-16
             3.72E-16  1.56E-16  8.80E-17  5.09E-17  2.50E-17  1.50E-17  9.16E-18  4.60E-18  2.53E-18
    16       1.40E-13  9.76E-14  5.93E-14  3.95E-14  2.53E-14  1.29E-14  7.15E-15  3.71E-15  1.43E-15  6.70E-16
             3.17E-16  1.31E-16  7.29E-17  4.16E-17  2.02E-17  1.21E-17  7.45E-18  3.75E-18  2.05E-18
    17       1.32E-13  9.20E-14  5.56E-14  3.68E-14  2.34E-14  1.17E-14  6.44E-15  3.31E-15  1.26E-15  5.83E-16
             2.74E-16  1.11E-16  6.14E-17  3.49E-17  1.69E-17  1.01E-17  6.16E-18  3.07E-18  1.62E-18
    18       1.25E-13  8.69E-14  5.23E-14  3.44E-14  2.17E-14  1.07E-14  5.83E-15  2.97E-15  1.11E-15  5.11E-16
             2.38E-16  9.58E-17  5.27E-17  3.00E-17  1.45E-17  8.62E-18  5.21E-18  2.57E-18  1.34E-18
    19       1.19E-13  8.23E-14  4.93E-14  3.22E-14  2.01E-14  9.85E-15  5.30E-15  2.67E-15  9.91E-16  4.51E-16
             2.08E-16  8.21E-17  4.45E-17  2.49E-17  1.19E-17  7.00E-18  4.23E-18  2.08E-18  1.08E-18
    20       1.13E-13  7.82E-14  4.66E-14  3.03E-14  1.88E-14  9.06E-15  4.83E-15  2.41E-15  8.86E-16  4.01E-16
             1.83E-16  7.20E-17  3.88E-17  2.17E-17  1.02E-17  6.03E-18  3.65E-18  1.80E-18  9.32E-19
    21       1.08E-13  7.43E-14  4.41E-14  2.85E-14  1.75E-14  8.36E-15  4.42E-15  2.19E-15  7.95E-16  3.57E-16
             1.62E-16  6.31E-17  3.40E-17  1.91E-17  8.98E-18  5.26E-18  3.16E-18  1.57E-18  8.53E-19
    22       1.03E-13  7.08E-14  4.18E-14  2.69E-14  1.64E-14  7.73E-15  4.05E-15  1.99E-15  7.16E-16  3.20E-16
             1.44E-16  5.56E-17  2.98E-17  1.66E-17  7.80E-18  4.56E-18  2.74E-18  1.35E-18  7.31E-19
    23       9.85E-14  6.77E-14  3.97E-14  2.54E-14  1.54E-14  7.16E-15  3.72E-15  1.81E-15  6.48E-16  2.87E-16
             1.29E-16  4.93E-17  2.63E-17  1.46E-17  6.82E-18  3.97E-18  2.38E-18  1.17E-18  6.32E-19
    24       9.44E-14  6.47E-14  3.78E-14  2.40E-14  1.44E-14  6.65E-15  3.43E-15  1.66E-15  5.88E-16  2.60E-16
             1.16E-16  4.40E-17  2.33E-17  1.29E-17  6.00E-18  3.48E-18  2.08E-18  1.02E-18  5.50E-19
    25       9.05E-14  6.20E-14  3.60E-14  2.27E-14  1.35E-14  6.19E-15  3.16E-15  1.52E-15  5.36E-16  2.36E-16
             1.05E-16  3.94E-17  2.08E-17  1.14E-17  5.30E-18  3.07E-18  1.83E-18  8.98E-19  4.81E-19
    26       8.70E-14  5.94E-14  3.43E-14  2.15E-14  1.28E-14  5.77E-15  2.93E-15  1.40E-15  4.90E-16  2.15E-16
             9.48E-17  3.54E-17  1.86E-17  1.02E-17  4.71E-18  2.72E-18  1.62E-18  7.93E-19  4.24E-19
    27       8.37E-14  5.70E-14  3.28E-14  2.04E-14  1.20E-14  5.39E-15  2.72E-15  1.29E-15  4.50E-16  1.96E-16
             8.62E-17  3.20E-17  1.67E-17  9.14E-18  4.20E-18  2.42E-18  1.44E-18  7.03E-19  3.75E-19
    28       8.05E-14  5.47E-14  3.13E-14  1.94E-14  1.14E-14  5.04E-15  2.53E-15  1.20E-15  4.13E-16  1.79E-16
             7.86E-17  2.90E-17  1.51E-17  8.22E-18  3.77E-18  2.17E-18  1.29E-18  6.27E-19  3.33E-19
    29       7.76E-14  5.26E-14  2.99E-14  1.85E-14  1.07E-14  4.73E-15  2.36E-15  1.11E-15  3.81E-16  1.65E-16
             7.19E-17  2.64E-17  1.37E-17  7.42E-18  3.39E-18  1.95E-18  1.16E-18  5.61E-19  2.98E-19
    30       7.49E-14  5.07E-14  2.87E-14  1.76E-14  1.02E-14  4.44E-15  2.20E-15  1.03E-15  3.52E-16  1.52E-16
             6.59E-17  2.41E-17  1.24E-17  6.73E-18  3.06E-18  1.76E-18  1.04E-18  5.04E-19  2.67E-19
    31       7.23E-14  4.88E-14  2.75E-14  1.68E-14  9.63E-15  4.17E-15  2.06E-15  9.58E-16  3.26E-16  1.40E-16
             6.07E-17  2.20E-17  1.13E-17  6.12E-18  2.78E-18  1.59E-18  9.41E-19  4.55E-19  2.40E-19
    32       6.99E-14  4.70E-14  2.64E-14  1.60E-14  9.13E-15  3.93E-15  1.93E-15  8.93E-16  3.02E-16  1.29E-16
             5.60E-17  2.02E-17  1.04E-17  5.58E-18  2.53E-18  1.45E-18  8.54E-19  4.12E-19  2.17E-19
    33       6.76E-14  4.54E-14  2.53E-14  1.53E-14  8.67E-15  3.70E-15  1.81E-15  8.34E-16  2.81E-16  1.20E-16
             5.17E-17  1.86E-17  9.51E-18  5.10E-18  2.31E-18  1.32E-18  7.77E-19  3.74E-19  1.97E-19
    34       6.55E-14  4.38E-14  2.43E-14  1.46E-14  8.24E-15  3.49E-15  1.70E-15  7.80E-16  2.62E-16  1.12E-16
             4.79E-17  1.72E-17  8.74E-18  4.68E-18  2.11E-18  1.20E-18  7.08E-19  3.40E-19  1.79E-19
    35       6.34E-14  4.24E-14  2.34E-14  1.40E-14  7.84E-15  3.30E-15  1.59E-15  7.31E-16  2.44E-16  1.04E-16
             4.45E-17  1.59E-17  8.06E-18  4.30E-18  1.93E-18  1.10E-18  6.48E-19  3.11E-19  1.63E-19
    36       6.15E-14  4.10E-14  2.25E-14  1.34E-14  7.47E-15  3.12E-15  1.50E-15  6.86E-16  2.28E-16  9.68E-17
             4.14E-17  1.47E-17  7.44E-18  3.96E-18  1.78E-18  1.01E-18  5.94E-19  2.84E-19  1.49E-19
    37       5.97E-14  3.96E-14  2.16E-14  1.28E-14  7.11E-15  2.95E-15  1.42E-15  6.45E-16  2.14E-16  9.04E-17
             3.86E-17  1.37E-17  6.89E-18  3.66E-18  1.64E-18  9.30E-19  5.46E-19  2.61E-19  1.36E-19
    38       5.79E-14  3.84E-14  2.08E-14  1.23E-14  6.78E-15  2.80E-15  1.34E-15  6.07E-16  2.01E-16  8.46E-17
             3.60E-17  1.27E-17  6.39E-18  3.39E-18  1.51E-18  8.57E-19  5.03E-19  2.40E-19  1.25E-19
    39       5.63E-14  3.72E-14  2.01E-14  1.18E-14  6.48E-15  2.66E-15  1.26E-15  5.72E-16  1.88E-16  7.93E-17
             3.37E-17  1.18E-17  5.94E-18  3.14E-18  1.40E-18  7.93E-19  4.64E-19  2.21E-19  1.15E-19
    40       5.47E-14  3.60E-14  1.94E-14  1.13E-14  6.19E-15  2.52E-15  1.20E-15  5.40E-16  1.77E-16  7.44E-17
             3.15E-17  1.11E-17  5.53E-18  2.92E-18  1.30E-18  7.35E-19  4.30E-19  2.04E-19  1.06E-19
    41       5.32E-14  3.50E-14  1.87E-14  1.09E-14  5.92E-15  2.40E-15  1.13E-15  5.10E-16  1.67E-16  6.99E-17
             2.96E-17  1.03E-17  5.16E-18  2.72E-18  1.21E-18  6.82E-19  3.99E-19  1.89E-19  9.75E-20
    42       5.18E-14  3.39E-14  1.80E-14  1.05E-14  5.67E-15  2.29E-15  1.08E-15  4.82E-16  1.57E-16  6.58E-17
             2.78E-17  9.69E-18  4.82E-18  2.54E-18  1.12E-18  6.35E-19  3.70E-19  1.75E-19  9.02E-20
    43       5.04E-14  3.29E-14  1.74E-14  1.01E-14  5.43E-15  2.18E-15  1.02E-15  4.57E-16  1.49E-16  6.20E-17
             2.61E-17  9.09E-18  4.52E-18  2.37E-18  1.05E-18  5.91E-19  3.45E-19  1.63E-19  8.35E-20
    44       4.91E-14  3.20E-14  1.69E-14  9.68E-15  5.20E-15  2.08E-15  9.71E-16  4.33E-16  1.41E-16  5.85E-17
             2.46E-17  8.54E-18  4.23E-18  2.22E-18  9.80E-19  5.52E-19  3.22E-19  1.51E-19  7.76E-20
    45       4.78E-14  3.11E-14  1.63E-14  9.32E-15  4.99E-15  1.98E-15  9.24E-16  4.11E-16  1.33E-16  5.53E-17
             2.32E-17  8.04E-18  3.97E-18  2.08E-18  9.17E-19  5.16E-19  3.00E-19  1.41E-19  7.21E-20
    46       4.66E-14  3.02E-14  1.58E-14  8.98E-15  4.79E-15  1.89E-15  8.80E-16  3.90E-16  1.26E-16  5.23E-17
             2.19E-17  7.57E-18  3.74E-18  1.95E-18  8.59E-19  4.83E-19  2.81E-19  1.31E-19  6.71E-20
    47       4.54E-14  2.94E-14  1.53E-14  8.66E-15  4.60E-15  1.81E-15  8.38E-16  3.71E-16  1.19E-16  4.96E-17
             2.07E-17  7.14E-18  3.52E-18  1.83E-18  8.06E-19  4.53E-19  2.63E-19  1.23E-19  6.25E-20
    48       4.43E-14  2.86E-14  1.48E-14  8.36E-15  4.42E-15  1.73E-15  7.99E-16  3.53E-16  1.13E-16  4.70E-17
             1.96E-17  6.75E-18  3.32E-18  1.73E-18  7.57E-19  4.25E-19  2.46E-19  1.15E-19  5.83E-20
    49       4.33E-14  2.78E-14  1.43E-14  8.06E-15  4.25E-15  1.66E-15  7.63E-16  3.36E-16  1.08E-16  4.46E-17
             1.86E-17  6.38E-18  3.13E-18  1.63E-18  7.12E-19  3.99E-19  2.31E-19  1.08E-19  5.45E-20
    50       4.22E-14  2.71E-14  1.39E-14  7.78E-15  4.09E-15  1.59E-15  7.29E-16  3.20E-16  1.03E-16  4.23E-17
             1.76E-17  6.03E-18  2.96E-18  1.53E-18  6.71E-19  3.76E-19  2.18E-19  1.01E-19  5.10E-20
    51       4.12E-14  2.64E-14  1.35E-14  7.52E-15  3.93E-15  1.52E-15  6.97E-16  3.06E-16  9.76E-17  4.03E-17
             1.68E-17  5.72E-18  2.79E-18  1.45E-18  6.33E-19  3.54E-19  2.05E-19  9.48E-20  4.78E-20
    52       4.03E-14  2.57E-14  1.31E-14  7.27E-15  3.79E-15  1.46E-15  6.67E-16  2.92E-16  9.30E-17  3.83E-17
             1.59E-17  5.42E-18  2.65E-18  1.37E-18  5.97E-19  3.34E-19  1.93E-19  8.91E-20  4.48E-20
    53       3.94E-14  2.51E-14  1.27E-14  7.02E-15  3.65E-15  1.40E-15  6.38E-16  2.79E-16  8.87E-17  3.65E-17
             1.51E-17  5.14E-18  2.51E-18  1.30E-18  5.64E-19  3.15E-19  1.82E-19  8.38E-20  4.21E-20
    54       3.85E-14  2.44E-14  1.23E-14  6.79E-15  3.52E-15  1.34E-15  6.11E-16  2.67E-16  8.46E-17  3.48E-17
             1.44E-17  4.89E-18  2.38E-18  1.23E-18  5.34E-19  2.98E-19  1.72E-19  7.90E-20  3.96E-20
    55       3.76E-14  2.38E-14  1.19E-14  6.57E-15  3.39E-15  1.29E-15  5.86E-16  2.55E-16  8.08E-17  3.32E-17
             1.37E-17  4.65E-18  2.26E-18  1.16E-18  5.06E-19  2.82E-19  1.63E-19  7.45E-20  3.72E-20
    56       3.68E-14  2.32E-14  1.16E-14  6.36E-15  3.27E-15  1.24E-15  5.62E-16  2.44E-16  7.73E-17  3.17E-17
             1.31E-17  4.43E-18  2.15E-18  1.11E-18  4.80E-19  2.67E-19  1.54E-19  7.03E-20  3.51E-20
    57       3.37E-14  2.11E-14  1.04E-14  5.61E-15  2.85E-15  1.07E-15  4.79E-16  2.07E-16  6.50E-17  2.65E-17
             1.09E-17  3.67E-18  1.77E-18  9.06E-19  3.91E-19  2.17E-19  1.25E-19  5.64E-20  2.79E-20
    58       2.98E-14  1.84E-14  8.82E-15  4.69E-15  2.35E-15  8.62E-16  3.83E-16  1.64E-16  5.11E-17  2.07E-17
             8.49E-18  2.83E-18  1.35E-18  6.89E-19  2.96E-19  1.64E-19  9.33E-20  4.16E-20  2.03E-20
    59       2.66E-14  1.62E-14  7.59E-15  3.97E-15  1.96E-15  7.08E-16  3.12E-16  1.32E-16  4.09E-17  1.65E-17
             6.74E-18  2.23E-18  1.06E-18  5.36E-19  2.29E-19  1.26E-19  7.14E-20  3.13E-20  1.51E-20
    60       2.30E-14  1.37E-14  6.28E-15  3.23E-15  1.56E-15  5.55E-16  2.42E-16  1.02E-16  3.12E-17  1.25E-17
             5.09E-18  1.67E-18  7.86E-19  3.95E-19  1.68E-19  9.19E-20  5.16E-20  2.22E-20  1.06E-20
    61       2.01E-14  1.18E-14  5.26E-15  2.66E-15  1.27E-15  4.44E-16  1.92E-16  8.02E-17  2.44E-17  9.76E-18
             3.94E-18  1.28E-18  6.01E-19  3.01E-19  1.27E-19  6.94E-20  3.96E-20  1.83E-20  9.32E-21
    62       1.67E-14  9.54E-15  4.13E-15  2.04E-15  9.57E-16  3.28E-16  1.40E-16  5.81E-17  1.75E-17  6.97E-18
             2.80E-18  9.01E-19  4.19E-19  2.08E-19  8.70E-20  4.74E-20  2.69E-20  1.23E-20  6.17E-21
    63       1.34E-14  7.49E-15  3.13E-15  1.52E-15  6.97E-16  2.34E-16  9.90E-17  4.07E-17  1.21E-17  4.80E-18
             1.92E-18  6.12E-19  2.82E-19  1.39E-19  5.77E-20  3.13E-20  1.76E-20  7.91E-21  3.91E-21
    64       9.72E-15  5.23E-15  2.09E-15  9.82E-16  4.41E-16  1.45E-16  6.02E-17  2.45E-17  7.23E-18  2.84E-18
             1.13E-18  3.55E-19  1.62E-19  7.89E-20  3.24E-20  1.74E-20  9.73E-21  4.24E-21  2.04E-21
    65       7.55E-15  3.95E-15  1.53E-15  7.05E-16  3.12E-16  1.01E-16  4.15E-17  1.67E-17  4.90E-18  1.92E-18
             7.56E-19  2.36E-19  1.07E-19  5.18E-20  2.11E-20  1.13E-20  6.24E-21  2.65E-21  1.25E-21
    66       5.13E-15  2.59E-15  9.62E-16  4.32E-16  1.87E-16  5.91E-17  2.40E-17  9.60E-18  2.79E-18  1.08E-18
             4.24E-19  1.31E-19  5.89E-20  2.82E-20  1.14E-20  6.07E-21  3.39E-21  1.53E-21  7.63E-22
    67       3.76E-15  1.85E-15  6.66E-16  2.94E-16  1.25E-16  3.91E-17  1.58E-17  6.26E-18  1.80E-18  6.98E-19
             2.72E-19  8.36E-20  3.72E-20  1.77E-20  7.09E-21  3.76E-21  2.09E-21  9.21E-22  4.52E-22
    68       2.29E-15  1.08E-15  3.76E-16  1.62E-16  6.78E-17  2.07E-17  8.28E-18  3.26E-18  9.30E-19  3.58E-19
             1.39E-19  4.22E-20  1.86E-20  8.75E-21  3.46E-21  1.82E-21  9.97E-22  4.24E-22  2.02E-22
    69       1.62E-15  7.50E-16  2.54E-16  1.08E-16  4.47E-17  1.35E-17  5.37E-18  2.10E-18  5.96E-19  2.29E-19
             8.83E-20  2.67E-20  1.17E-20  5.48E-21  2.15E-21  1.13E-21  6.09E-22  2.51E-22  1.17E-22
    70       9.48E-16  4.26E-16  1.40E-16  5.84E-17  2.38E-17  7.10E-18  2.80E-18  1.09E-18  3.06E-19  1.17E-19
             4.49E-20  1.35E-20  5.85E-21  2.71E-21  1.06E-21  5.51E-22  3.02E-22  1.33E-22  6.51E-23
    71       6.38E-16  2.81E-16  9.06E-17  3.74E-17  1.51E-17  4.47E-18  1.75E-18  6.77E-19  1.90E-19  7.23E-20
             2.77E-20  8.26E-21  3.57E-21  1.65E-21  6.36E-22  3.30E-22  1.80E-22  7.70E-23  3.70E-23
    72       3.36E-16  1.45E-16  4.55E-17  1.85E-17  7.40E-18  2.16E-18  8.39E-19  3.23E-19  9.00E-20  3.41E-20
             1.30E-20  3.85E-21  1.65E-21  7.55E-22  2.89E-22  1.49E-22  7.95E-23  3.26E-23  1.51E-23
    73       2.34E-16  9.93E-17  3.09E-17  1.25E-17  4.97E-18  1.44E-18  5.59E-19  2.14E-19  5.96E-20  2.25E-20
             8.59E-21  2.53E-21  1.08E-21  4.92E-22  1.87E-22  9.61E-23  5.07E-23  2.02E-23  9.22E-24
    74       1.37E-16  5.75E-17  1.77E-17  7.08E-18  2.80E-18  8.08E-19  3.12E-19  1.19E-19  3.30E-20  1.25E-20
             4.74E-21  1.39E-21  5.91E-22  2.68E-22  1.01E-22  5.20E-23  2.81E-23  1.21E-23  5.82E-24

                                                                                              -----------------
                                                                                              SYS= 2  SPNSYS= 5
   ILREP
   -----
     5       3.69E-12  2.61E-12  1.64E-12  1.16E-12  8.16E-13  5.08E-13  3.50E-13  2.35E-13  1.31E-13  7.76E-14
             4.35E-14  2.19E-14  1.67E-14  1.43E-14  1.07E-14  7.75E-15  5.12E-15  2.54E-15  1.33E-15
     6       5.15E-13  3.65E-13  2.31E-13  1.65E-13  1.18E-13  7.71E-14  5.78E-14  4.60E-14  4.08E-14  4.63E-14
             5.97E-14  7.32E-14  6.48E-14  4.43E-14  1.95E-14  8.88E-15  3.71E-15  1.08E-15  4.10E-16
     7       5.80E-16  4.08E-16  2.54E-16  1.74E-16  1.17E-16  6.24E-17  3.43E-17  1.76E-17  2.68E-17  6.91E-17
             1.46E-16  2.91E-16  4.24E-16  5.53E-16  6.57E-16  6.56E-16  5.95E-16  4.54E-16  3.17E-16
     8       7.31E-13  5.17E-13  3.26E-13  2.30E-13  1.62E-13  1.02E-13  7.08E-14  4.85E-14  2.82E-14  1.77E-14
             1.03E-14  4.46E-15  2.33E-15  1.58E-15  1.53E-15  1.48E-15  1.21E-15  7.08E-16  3.89E-16
     9       2.17E-13  1.54E-13  9.77E-14  6.96E-14  4.99E-14  3.29E-14  2.48E-14  1.95E-14  1.56E-14  1.40E-14
             1.28E-14  1.05E-14  7.95E-15  5.14E-15  2.30E-15  1.09E-15  4.71E-16  1.42E-16  5.46E-17
    10       2.92E-13  2.06E-13  1.30E-13  9.09E-14  6.33E-14  3.82E-14  2.52E-14  1.59E-14  7.67E-15  4.00E-15
             1.90E-15  6.29E-16  2.54E-16  9.84E-17  2.68E-17  9.79E-18  3.52E-18  9.02E-19  3.20E-19
    11       9.77E-16  6.88E-16  4.29E-16  2.97E-16  2.02E-16  1.13E-16  6.60E-17  3.39E-17  1.65E-17  2.60E-17
             5.00E-17  9.07E-17  1.24E-16  1.57E-16  1.85E-16  1.85E-16  1.68E-16  1.28E-16  8.94E-17
    12       3.11E-13  2.20E-13  1.39E-13  9.79E-14  6.90E-14  4.31E-14  3.00E-14  2.05E-14  1.18E-14  7.31E-15
             4.21E-15  1.79E-15  9.15E-16  5.95E-16  5.51E-16  5.28E-16  4.31E-16  2.51E-16  1.38E-16
    13       3.52E-14  2.49E-14  1.59E-14  1.15E-14  8.42E-15  5.90E-15  4.85E-15  4.38E-15  4.37E-15  4.57E-15
             4.66E-15  4.16E-15  3.23E-15  2.13E-15  9.63E-16  4.58E-16  1.99E-16  6.03E-17  2.32E-17
    14       2.57E-13  1.81E-13  1.14E-13  8.00E-14  5.57E-14  3.37E-14  2.23E-14  1.40E-14  6.78E-15  3.54E-15
             1.68E-15  5.57E-16  2.25E-16  8.72E-17  2.38E-17  8.67E-18  3.12E-18  8.00E-19  2.84E-19
    15       1.30E-13  9.15E-14  5.73E-14  3.99E-14  2.74E-14  1.59E-14  9.97E-15  5.79E-15  2.44E-15  1.13E-15
             4.77E-16  1.38E-16  5.16E-17  1.88E-17  4.84E-18  1.72E-18  6.11E-19  1.55E-19  5.48E-20
    16       9.31E-16  6.55E-16  4.09E-16  2.83E-16  1.91E-16  1.07E-16  6.23E-17  3.21E-17  1.33E-17  1.48E-17
             2.45E-17  4.12E-17  5.46E-17  6.76E-17  7.86E-17  7.82E-17  7.09E-17  5.41E-17  3.79E-17
    17       1.67E-13  1.18E-13  7.44E-14  5.25E-14  3.70E-14  2.31E-14  1.60E-14  1.09E-14  6.18E-15  3.79E-15
             2.16E-15  9.02E-16  4.54E-16  2.87E-16  2.59E-16  2.47E-16  2.02E-16  1.18E-16  6.47E-17
    18       8.10E-15  5.76E-15  3.71E-15  2.70E-15  2.03E-15  1.53E-15  1.40E-15  1.47E-15  1.79E-15  2.09E-15
             2.27E-15  2.11E-15  1.67E-15  1.11E-15  5.03E-16  2.40E-16  1.04E-16  3.16E-17  1.22E-17
    19       1.90E-13  1.34E-13  8.45E-14  5.93E-14  4.13E-14  2.50E-14  1.65E-14  1.04E-14  5.04E-15  2.62E-15
             1.25E-15  4.13E-16  1.67E-16  6.45E-17  1.76E-17  6.41E-18  2.31E-18  5.91E-19  2.10E-19
    20       1.48E-13  1.04E-13  6.53E-14  4.54E-14  3.12E-14  1.81E-14  1.14E-14  6.60E-15  2.78E-15  1.28E-15
             5.43E-16  1.57E-16  5.87E-17  2.14E-17  5.51E-18  1.96E-18  6.95E-19  1.76E-19  6.23E-20
    21       6.40E-14  4.50E-14  2.80E-14  1.93E-14  1.30E-14  7.21E-15  4.27E-15  2.30E-15  8.70E-16  3.73E-16
             1.48E-16  4.08E-17  1.49E-17  5.34E-18  1.36E-18  4.84E-19  1.71E-19  4.34E-20  1.54E-20
    22       7.89E-16  5.55E-16  3.46E-16  2.38E-16  1.61E-16  8.87E-17  5.13E-17  2.62E-17  1.03E-17  9.59E-18
             1.42E-17  2.23E-17  2.87E-17  3.51E-17  4.06E-17  4.04E-17  3.66E-17  2.79E-17  1.96E-17
    23       1.02E-13  7.17E-14  4.53E-14  3.19E-14  2.25E-14  1.40E-14  9.64E-15  6.51E-15  3.67E-15  2.23E-15
             1.26E-15  5.20E-16  2.60E-16  1.62E-16  1.44E-16  1.36E-16  1.11E-16  6.46E-17  3.54E-17
    24       3.25E-15  2.31E-15  1.47E-15  1.06E-15  7.89E-16  5.95E-16  5.71E-16  6.61E-16  9.21E-16  1.14E-15
             1.29E-15  1.23E-15  9.75E-16  6.49E-16  2.96E-16  1.41E-16  6.15E-17  1.87E-17  7.20E-18
