SEQ='SI'     NUCCHG=16                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  86978558.0   NPRNTI=10   NPRNTF=12
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
   572       2.12E-15  1.50E-15  9.42E-16  6.61E-16  4.61E-16  2.80E-16  1.86E-16  1.19E-16  5.90E-17  3.16E-17
             1.56E-17  5.36E-18  2.21E-18  8.61E-19  2.34E-19  8.52E-20  3.06E-20  7.81E-21  2.77E-21
   573       9.31E-15  6.57E-15  4.14E-15  2.90E-15  2.03E-15  1.23E-15  8.19E-16  5.21E-16  2.59E-16  1.39E-16
             6.85E-17  2.36E-17  9.73E-18  3.79E-18  1.03E-18  3.75E-19  1.35E-19  3.44E-20  1.22E-20
   574       2.85E-14  2.01E-14  1.27E-14  8.89E-15  6.20E-15  3.77E-15  2.51E-15  1.60E-15  7.95E-16  4.27E-16
             2.10E-16  7.25E-17  2.99E-17  1.17E-17  3.17E-18  1.15E-18  4.14E-19  1.06E-19  3.75E-20
   575       3.10E-22  2.20E-22  1.40E-22  1.00E-22  7.27E-23  4.94E-23  3.94E-23  3.50E-23  4.08E-23  5.92E-23
             9.31E-23  1.46E-22  1.67E-22  1.56E-22  1.07E-22  6.62E-23  3.58E-23  1.34E-23  5.70E-24
   576       1.16E-14  8.19E-15  5.16E-15  3.62E-15  2.53E-15  1.54E-15  1.02E-15  6.52E-16  3.25E-16  1.75E-16
             8.60E-17  2.97E-17  1.22E-17  4.78E-18  1.30E-18  4.73E-19  1.70E-19  4.34E-20  1.54E-20
   577       7.63E-14  5.39E-14  3.39E-14  2.38E-14  1.66E-14  1.01E-14  6.73E-15  4.29E-15  2.14E-15  1.15E-15
             5.66E-16  1.96E-16  8.07E-17  3.15E-17  8.57E-18  3.12E-18  1.12E-18  2.86E-19  1.01E-19
   578       2.05E-14  1.45E-14  9.13E-15  6.41E-15  4.47E-15  2.72E-15  1.81E-15  1.15E-15  5.76E-16  3.10E-16
             1.53E-16  5.28E-17  2.18E-17  8.50E-18  2.31E-18  8.41E-19  3.02E-19  7.72E-20  2.74E-20
   579       3.46E-14  2.44E-14  1.54E-14  1.08E-14  7.54E-15  4.59E-15  3.06E-15  1.95E-15  9.75E-16  5.25E-16
             2.59E-16  8.95E-17  3.69E-17  1.44E-17  3.93E-18  1.43E-18  5.13E-19  1.31E-19  4.65E-20
   580       2.52E-13  1.78E-13  1.12E-13  7.87E-14  5.49E-14  3.34E-14  2.23E-14  1.42E-14  7.10E-15  3.82E-15
             1.89E-15  6.52E-16  2.69E-16  1.05E-16  2.86E-17  1.04E-17  3.74E-18  9.54E-19  3.39E-19
   581       3.55E-14  2.51E-14  1.58E-14  1.11E-14  7.74E-15  4.71E-15  3.14E-15  2.00E-15  1.00E-15  5.40E-16
             2.66E-16  9.22E-17  3.80E-17  1.49E-17  4.04E-18  1.47E-18  5.28E-19  1.35E-19  4.79E-20
   582       3.79E-14  2.67E-14  1.68E-14  1.18E-14  8.25E-15  5.02E-15  3.35E-15  2.14E-15  1.07E-15  5.76E-16
             2.84E-16  9.84E-17  4.06E-17  1.59E-17  4.32E-18  1.57E-18  5.64E-19  1.44E-19  5.11E-20
   583       1.91E-14  1.35E-14  8.50E-15  5.97E-15  4.16E-15  2.53E-15  1.69E-15  1.08E-15  5.40E-16  2.91E-16
             1.44E-16  4.98E-17  2.06E-17  8.03E-18  2.19E-18  7.96E-19  2.86E-19  7.30E-20  2.59E-20
   584       5.61E-14  3.96E-14  2.49E-14  1.75E-14  1.22E-14  7.44E-15  4.96E-15  3.17E-15  1.59E-15  8.57E-16
             4.23E-16  1.47E-16  6.06E-17  2.37E-17  6.45E-18  2.34E-18  8.42E-19  2.15E-19  7.63E-20
   585       4.41E-14  3.11E-14  1.96E-14  1.38E-14  9.61E-15  5.85E-15  3.91E-15  2.50E-15  1.25E-15  6.76E-16
             3.34E-16  1.16E-16  4.79E-17  1.87E-17  5.10E-18  1.85E-18  6.66E-19  1.70E-19  6.03E-20
   590       7.32E-18  5.18E-18  3.28E-18  2.32E-18  1.64E-18  1.04E-18  7.31E-19  5.06E-19  2.91E-19  1.76E-19
             9.66E-20  3.73E-20  1.63E-20  6.62E-21  1.85E-21  6.82E-22  2.46E-22  6.32E-23  2.25E-23
   591       3.58E-17  2.53E-17  1.60E-17  1.13E-17  8.02E-18  5.08E-18  3.57E-18  2.47E-18  1.42E-18  8.61E-19
             4.72E-19  1.83E-19  7.98E-20  3.24E-20  9.07E-21  3.34E-21  1.21E-21  3.09E-22  1.10E-22
   592       1.07E-16  7.56E-17  4.78E-17  3.38E-17  2.40E-17  1.52E-17  1.07E-17  7.38E-18  4.25E-18  2.57E-18
             1.41E-18  5.45E-19  2.38E-19  9.66E-20  2.71E-20  9.96E-21  3.60E-21  9.23E-22  3.28E-22
   593       6.13E-15  4.33E-15  2.72E-15  1.91E-15  1.34E-15  8.14E-16  5.44E-16  3.48E-16  1.75E-16  9.44E-17
             4.67E-17  1.62E-17  6.70E-18  2.62E-18  7.14E-19  2.60E-19  9.33E-20  2.38E-20  8.45E-21
   594       8.98E-19  6.35E-19  4.02E-19  2.84E-19  2.01E-19  1.27E-19  8.97E-20  6.21E-20  3.58E-20  2.17E-20
             1.19E-20  4.60E-21  2.01E-21  8.17E-22  2.29E-22  8.42E-23  3.04E-23  7.80E-24  2.77E-24
   595       1.26E-19  8.90E-20  5.63E-20  3.99E-20  2.82E-20  1.79E-20  1.26E-20  8.72E-21  5.03E-21  3.04E-21
             1.67E-21  6.47E-22  2.83E-22  1.15E-22  3.22E-23  1.18E-23  4.28E-24  1.10E-24  3.90E-25
   596       4.95E-19  3.50E-19  2.22E-19  1.57E-19  1.11E-19  7.03E-20  4.95E-20  3.43E-20  1.98E-20  1.20E-20
             6.58E-21  2.55E-21  1.11E-21  4.52E-22  1.27E-22  4.66E-23  1.68E-23  4.32E-24  1.53E-24
   597       1.09E-18  7.69E-19  4.87E-19  3.44E-19  2.44E-19  1.54E-19  1.09E-19  7.53E-20  4.35E-20  2.63E-20
             1.45E-20  5.59E-21  2.45E-21  9.93E-22  2.78E-22  1.02E-22  3.70E-23  9.49E-24  3.37E-24
   598       3.08E-14  2.18E-14  1.37E-14  9.63E-15  6.72E-15  4.10E-15  2.74E-15  1.75E-15  8.82E-16  4.77E-16
             2.36E-16  8.21E-17  3.40E-17  1.33E-17  3.62E-18  1.32E-18  4.73E-19  1.21E-19  4.29E-20
   599       6.14E-14  4.33E-14  2.73E-14  1.92E-14  1.34E-14  8.17E-15  5.46E-15  3.49E-15  1.76E-15  9.51E-16
             4.71E-16  1.64E-16  6.77E-17  2.65E-17  7.22E-18  2.63E-18  9.43E-19  2.41E-19  8.55E-20
   608       5.69E-14  4.02E-14  2.53E-14  1.78E-14  1.24E-14  7.57E-15  5.06E-15  3.24E-15  1.63E-15  8.82E-16
             4.37E-16  1.52E-16  6.28E-17  2.45E-17  6.69E-18  2.43E-18  8.74E-19  2.23E-19  7.93E-20
   609       9.78E-14  6.90E-14  4.35E-14  3.05E-14  2.13E-14  1.30E-14  8.69E-15  5.57E-15  2.80E-15  1.52E-15
             7.51E-16  2.61E-16  1.08E-16  4.23E-17  1.15E-17  4.19E-18  1.51E-18  3.85E-19  1.36E-19
   610       1.31E-13  9.25E-14  5.83E-14  4.10E-14  2.86E-14  1.74E-14  1.17E-14  7.47E-15  3.76E-15  2.03E-15
             1.01E-15  3.50E-16  1.45E-16  5.67E-17  1.55E-17  5.62E-18  2.02E-18  5.16E-19  1.83E-19
   611       1.16E-13  8.16E-14  5.14E-14  3.61E-14  2.52E-14  1.54E-14  1.03E-14  6.59E-15  3.32E-15  1.80E-15
             8.91E-16  3.10E-16  1.28E-16  5.01E-17  1.37E-17  4.97E-18  1.79E-18  4.56E-19  1.62E-19
   612       3.88E-15  2.74E-15  1.72E-15  1.21E-15  8.43E-16  5.14E-16  3.45E-16  2.27E-16  1.32E-16  9.69E-17
             8.36E-17  8.08E-17  7.61E-17  6.36E-17  4.01E-17  2.41E-17  1.27E-17  4.67E-18  1.98E-18
   613       3.37E-36  2.36E-36  1.47E-36  1.01E-36  6.70E-37  3.57E-37  1.97E-37  9.61E-38  6.49E-38  1.18E-37
             2.10E-37  3.20E-37  3.46E-37  3.07E-37  2.01E-37  1.22E-37  6.48E-38  2.38E-38  1.01E-38
   614       1.94E-13  1.37E-13  8.63E-14  6.07E-14  4.24E-14  2.59E-14  1.73E-14  1.11E-14  5.60E-15  3.04E-15
             1.51E-15  5.25E-16  2.17E-16  8.51E-17  2.32E-17  8.44E-18  3.03E-18  7.75E-19  2.75E-19
   615       4.28E-16  3.02E-16  1.90E-16  1.33E-16  9.30E-17  5.66E-17  3.81E-17  2.51E-17  1.46E-17  1.07E-17
             9.25E-18  8.95E-18  8.44E-18  7.05E-18  4.45E-18  2.67E-18  1.41E-18  5.18E-19  2.20E-19
   616       7.72E-32  5.48E-32  3.50E-32  2.52E-32  1.85E-32  1.31E-32  1.11E-32  1.09E-32  1.43E-32  2.07E-32
             3.02E-32  4.39E-32  5.07E-32  5.19E-32  4.51E-32  3.60E-32  2.58E-32  1.40E-32  7.71E-33
   617       1.16E-23  8.21E-24  5.25E-24  3.78E-24  2.78E-24  1.96E-24  1.66E-24  1.63E-24  2.15E-24  3.10E-24
             4.53E-24  6.58E-24  7.61E-24  7.79E-24  6.77E-24  5.40E-24  3.87E-24  2.10E-24  1.16E-24
   618       1.73E-14  1.22E-14  7.64E-15  5.32E-15  3.65E-15  2.12E-15  1.33E-15  7.72E-16  3.25E-16  1.50E-16
             6.37E-17  1.85E-17  6.88E-18  2.51E-18  6.46E-19  2.30E-19  8.15E-20  2.06E-20  7.31E-21
   619       2.89E-14  2.03E-14  1.27E-14  8.86E-15  6.08E-15  3.54E-15  2.22E-15  1.29E-15  5.42E-16  2.51E-16
             1.06E-16  3.08E-17  1.15E-17  4.18E-18  1.08E-18  3.83E-19  1.36E-19  3.44E-20  1.22E-20
   620       4.04E-14  2.85E-14  1.78E-14  1.24E-14  8.51E-15  4.95E-15  3.10E-15  1.80E-15  7.59E-16  3.51E-16
             1.49E-16  4.31E-17  1.61E-17  5.85E-18  1.51E-18  5.36E-19  1.90E-19  4.82E-20  1.70E-20
   621       5.20E-14  3.66E-14  2.29E-14  1.60E-14  1.09E-14  6.37E-15  3.99E-15  2.32E-15  9.75E-16  4.51E-16
             1.91E-16  5.54E-17  2.07E-17  7.52E-18  1.94E-18  6.89E-19  2.44E-19  6.19E-20  2.19E-20
   622       6.35E-14  4.47E-14  2.80E-14  1.95E-14  1.34E-14  7.78E-15  4.87E-15  2.83E-15  1.19E-15  5.51E-16
             2.33E-16  6.77E-17  2.52E-17  9.19E-18  2.37E-18  8.42E-19  2.99E-19  7.57E-20  2.68E-20
   623       7.50E-14  5.29E-14  3.31E-14  2.30E-14  1.58E-14  9.20E-15  5.76E-15  3.35E-15  1.41E-15  6.52E-16
             2.76E-16  8.00E-17  2.98E-17  1.09E-17  2.80E-18  9.95E-19  3.53E-19  8.95E-20  3.17E-20
   624       2.89E-14  2.03E-14  1.27E-14  8.86E-15  6.08E-15  3.54E-15  2.22E-15  1.29E-15  5.42E-16  2.51E-16
             1.06E-16  3.08E-17  1.15E-17  4.18E-18  1.08E-18  3.83E-19  1.36E-19  3.44E-20  1.22E-20
   625       4.04E-14  2.85E-14  1.78E-14  1.24E-14  8.51E-15  4.95E-15  3.10E-15  1.80E-15  7.59E-16  3.51E-16
             1.49E-16  4.31E-17  1.61E-17  5.85E-18  1.51E-18  5.36E-19  1.90E-19  4.82E-20  1.70E-20
   626       5.20E-14  3.66E-14  2.29E-14  1.60E-14  1.09E-14  6.37E-15  3.99E-15  2.32E-15  9.75E-16  4.51E-16
             1.91E-16  5.54E-17  2.07E-17  7.52E-18  1.94E-18  6.89E-19  2.44E-19  6.19E-20  2.19E-20
   627       6.35E-14  4.47E-14  2.80E-14  1.95E-14  1.34E-14  7.78E-15  4.87E-15  2.83E-15  1.19E-15  5.51E-16
             2.33E-16  6.77E-17  2.52E-17  9.19E-18  2.37E-18  8.42E-19  2.99E-19  7.57E-20  2.68E-20
   628       7.50E-14  5.29E-14  3.31E-14  2.30E-14  1.58E-14  9.20E-15  5.76E-15  3.35E-15  1.41E-15  6.52E-16
             2.76E-16  8.00E-17  2.98E-17  1.09E-17  2.80E-18  9.95E-19  3.53E-19  8.95E-20  3.17E-20
   629       8.66E-14  6.10E-14  3.82E-14  2.66E-14  1.82E-14  1.06E-14  6.65E-15  3.86E-15  1.63E-15  7.52E-16
             3.18E-16  9.23E-17  3.44E-17  1.25E-17  3.23E-18  1.15E-18  4.07E-19  1.03E-19  3.65E-20
   630       5.67E-24  4.02E-24  2.57E-24  1.85E-24  1.36E-24  9.61E-25  8.13E-25  7.99E-25  1.05E-24  1.52E-24
             2.22E-24  3.23E-24  3.73E-24  3.82E-24  3.32E-24  2.65E-24  1.90E-24  1.03E-24  5.67E-25
   631       8.76E-16  6.18E-16  3.89E-16  2.73E-16  1.91E-16  1.16E-16  7.81E-17  5.14E-17  3.00E-17  2.20E-17
             1.91E-17  1.85E-17  1.74E-17  1.45E-17  9.18E-18  5.51E-18  2.91E-18  1.07E-18  4.53E-19
   632       4.95E-15  3.49E-15  2.20E-15  1.54E-15  1.08E-15  6.57E-16  4.42E-16  2.92E-16  1.70E-16  1.26E-16
             1.09E-16  1.06E-16  9.98E-17  8.35E-17  5.27E-17  3.16E-17  1.67E-17  6.14E-18  2.60E-18
   633       7.02E-20  4.97E-20  3.14E-20  2.23E-20  1.58E-20  1.00E-20  7.07E-21  4.92E-21  2.86E-21  1.74E-21
             9.60E-22  3.73E-22  1.64E-22  6.66E-23  1.87E-23  6.87E-24  2.48E-24  6.37E-25  2.26E-25
   634       1.72E-15  1.22E-15  7.67E-16  5.38E-16  3.75E-16  2.29E-16  1.54E-16  1.02E-16  5.96E-17  4.39E-17
             3.82E-17  3.71E-17  3.51E-17  2.93E-17  1.85E-17  1.11E-17  5.88E-18  2.16E-18  9.15E-19
   635       3.57E-14  2.52E-14  1.59E-14  1.11E-14  7.77E-15  4.74E-15  3.19E-15  2.11E-15  1.24E-15  9.16E-16
             7.98E-16  7.79E-16  7.36E-16  6.16E-16  3.89E-16  2.34E-16  1.24E-16  4.54E-17  1.92E-17
   636       1.57E-15  1.10E-15  6.96E-16  4.88E-16  3.41E-16  2.08E-16  1.40E-16  9.27E-17  5.44E-17  4.03E-17
             3.51E-17  3.43E-17  3.24E-17  2.72E-17  1.72E-17  1.03E-17  5.45E-18  2.00E-18  8.48E-19
   637       1.80E-14  1.27E-14  8.02E-15  5.63E-15  3.93E-15  2.40E-15  1.62E-15  1.07E-15  6.32E-16  4.70E-16
             4.11E-16  4.03E-16  3.82E-16  3.20E-16  2.02E-16  1.21E-16  6.43E-17  2.36E-17  1.00E-17
   638       2.34E-14  1.65E-14  1.04E-14  7.31E-15  5.10E-15  3.12E-15  2.10E-15  1.39E-15  8.22E-16  6.11E-16
             5.36E-16  5.25E-16  4.98E-16  4.17E-16  2.64E-16  1.58E-16  8.38E-17  3.07E-17  1.30E-17
   639       3.33E-14  2.35E-14  1.48E-14  1.04E-14  7.29E-15  4.46E-15  3.00E-15  1.93E-15  9.85E-16  5.38E-16
             2.69E-16  9.42E-17  3.91E-17  1.53E-17  4.19E-18  1.53E-18  5.48E-19  1.40E-19  4.97E-20
   640       8.03E-14  5.67E-14  3.57E-14  2.51E-14  1.76E-14  1.08E-14  7.23E-15  4.66E-15  2.38E-15  1.30E-15
             6.49E-16  2.28E-16  9.46E-17  3.71E-17  1.01E-17  3.69E-18  1.33E-18  3.39E-19  1.20E-19
   641       2.30E-17  1.62E-17  1.02E-17  7.18E-18  5.01E-18  3.06E-18  2.07E-18  1.37E-18  8.10E-19  6.03E-19
             5.30E-19  5.20E-19  4.93E-19  4.13E-19  2.61E-19  1.57E-19  8.31E-20  3.05E-20  1.29E-20
   642       1.01E-13  7.12E-14  4.49E-14  3.16E-14  2.21E-14  1.35E-14  9.09E-15  5.87E-15  2.99E-15  1.64E-15
             8.18E-16  2.87E-16  1.19E-16  4.68E-17  1.28E-17  4.65E-18  1.67E-18  4.27E-19  1.52E-19
   643       1.17E-21  8.29E-22  5.25E-22  3.72E-22  2.64E-22  1.68E-22  1.19E-22  8.33E-23  4.89E-23  3.00E-23
             1.67E-23  6.53E-24  2.87E-24  1.17E-24  3.29E-25  1.21E-25  4.38E-26  1.12E-26  3.99E-27
   644       1.33E-20  9.38E-21  5.94E-21  4.21E-21  2.99E-21  1.90E-21  1.35E-21  9.44E-22  5.54E-22  3.40E-22
             1.89E-22  7.40E-23  3.25E-23  1.33E-23  3.72E-24  1.37E-24  4.96E-25  1.27E-25  4.52E-26
   645       7.96E-20  5.63E-20  3.56E-20  2.52E-20  1.79E-20  1.14E-20  8.08E-21  5.66E-21  3.32E-21  2.04E-21
             1.13E-21  4.44E-22  1.95E-22  7.95E-23  2.24E-23  8.23E-24  2.98E-24  7.64E-25  2.71E-25
   646       2.01E-15  1.42E-15  8.94E-16  6.28E-16  4.38E-16  2.68E-16  1.81E-16  1.20E-16  7.12E-17  5.32E-17
             4.69E-17  4.61E-17  4.38E-17  3.67E-17  2.32E-17  1.39E-17  7.39E-18  2.71E-18  1.15E-18
   647       2.42E-14  1.71E-14  1.08E-14  7.57E-15  5.29E-15  3.24E-15  2.19E-15  1.46E-15  8.67E-16  6.51E-16
             5.76E-16  5.70E-16  5.42E-16  4.55E-16  2.88E-16  1.73E-16  9.16E-17  3.36E-17  1.43E-17
   648       7.30E-18  5.16E-18  3.27E-18  2.32E-18  1.64E-18  1.05E-18  7.45E-19  5.23E-19  3.08E-19  1.90E-19
             1.06E-19  4.16E-20  1.83E-20  7.47E-21  2.10E-21  7.74E-22  2.80E-22  7.18E-23  2.55E-23
   649       8.00E-18  5.66E-18  3.58E-18  2.54E-18  1.80E-18  1.15E-18  8.17E-19  5.73E-19  3.38E-19  2.08E-19
             1.16E-19  4.56E-20  2.01E-20  8.19E-21  2.30E-21  8.49E-22  3.07E-22  7.88E-23  2.80E-23
   650       4.72E-18  3.34E-18  2.11E-18  1.50E-18  1.06E-18  6.78E-19  4.82E-19  3.38E-19  2.00E-19  1.23E-19
             6.85E-20  2.69E-20  1.19E-20  4.84E-21  1.36E-21  5.01E-22  1.81E-22  4.65E-23  1.65E-23
   651       7.93E-22  5.61E-22  3.55E-22  2.52E-22  1.79E-22  1.14E-22  8.11E-23  5.70E-23  3.37E-23  2.08E-23
             1.16E-23  4.57E-24  2.02E-24  8.23E-25  2.31E-25  8.53E-26  3.08E-26  7.91E-27  2.81E-27
   652       6.31E-32  4.44E-32  2.76E-32  1.89E-32  1.26E-32  6.76E-33  3.74E-33  1.83E-33  1.31E-33  2.51E-33
             4.54E-33  7.02E-33  7.62E-33  6.80E-33  4.46E-33  2.71E-33  1.44E-33  5.29E-34  2.24E-34
   653       5.45E-15  3.85E-15  2.42E-15  1.70E-15  1.19E-15  7.30E-16  4.95E-16  3.31E-16  1.98E-16  1.50E-16
             1.34E-16  1.33E-16  1.27E-16  1.07E-16  6.75E-17  4.05E-17  2.15E-17  7.88E-18  3.34E-18
   654       3.57E-19  2.52E-19  1.60E-19  1.14E-19  8.11E-20  5.26E-20  3.87E-20  2.97E-20  2.39E-20  2.45E-20
             2.90E-20  3.62E-20  3.75E-20  3.30E-20  2.16E-20  1.31E-20  7.02E-21  2.59E-21  1.10E-21
   655       5.25E-18  3.72E-18  2.36E-18  1.67E-18  1.19E-18  7.75E-19  5.71E-19  4.37E-19  3.53E-19  3.62E-19
             4.27E-19  5.33E-19  5.52E-19  4.86E-19  3.18E-19  1.94E-19  1.03E-19  3.82E-20  1.62E-20
   656       2.87E-17  2.03E-17  1.29E-17  9.14E-18  6.52E-18  4.23E-18  3.12E-18  2.38E-18  1.93E-18  1.98E-18
             2.33E-18  2.91E-18  3.02E-18  2.65E-18  1.74E-18  1.06E-18  5.65E-19  2.09E-19  8.88E-20
   657       4.16E-21  2.94E-21  1.86E-21  1.32E-21  9.38E-22  5.99E-22  4.27E-22  3.01E-22  1.78E-22  1.10E-22
             6.17E-23  2.43E-23  1.07E-23  4.39E-24  1.23E-24  4.55E-25  1.64E-25  4.22E-26  1.50E-26
   658       1.42E-14  1.00E-14  6.30E-15  4.43E-15  3.10E-15  1.90E-15  1.29E-15  8.62E-16  5.18E-16  3.93E-16
             3.51E-16  3.51E-16  3.34E-16  2.81E-16  1.78E-16  1.07E-16  5.68E-17  2.08E-17  8.83E-18
   659       6.57E-22  4.65E-22  2.95E-22  2.10E-22  1.50E-22  9.73E-23  7.19E-23  5.53E-23  4.52E-23  4.68E-23
             5.58E-23  7.01E-23  7.27E-23  6.40E-23  4.20E-23  2.56E-23  1.37E-23  5.04E-24  2.15E-24
   660       4.55E-21  3.22E-21  2.04E-21  1.45E-21  1.04E-21  6.75E-22  4.98E-22  3.84E-22  3.14E-22  3.25E-22
             3.87E-22  4.87E-22  5.05E-22  4.45E-22  2.92E-22  1.78E-22  9.50E-23  3.51E-23  1.49E-23
   661       4.17E-21  2.95E-21  1.87E-21  1.33E-21  9.50E-22  6.18E-22  4.57E-22  3.52E-22  2.88E-22  2.99E-22
             3.56E-22  4.48E-22  4.65E-22  4.09E-22  2.68E-22  1.63E-22  8.73E-23  3.22E-23  1.37E-23
   662       2.45E-22  1.73E-22  1.10E-22  7.82E-23  5.58E-23  3.63E-23  2.69E-23  2.07E-23  1.70E-23  1.76E-23
             2.10E-23  2.65E-23  2.75E-23  2.42E-23  1.59E-23  9.66E-24  5.16E-24  1.91E-24  8.11E-25
   663       3.44E-20  2.44E-20  1.54E-20  1.10E-20  7.79E-21  5.00E-21  3.59E-21  2.55E-21  1.54E-21  9.61E-22
             5.43E-22  2.16E-22  9.59E-23  3.93E-23  1.11E-23  4.08E-24  1.48E-24  3.79E-25  1.35E-25
   664       1.70E-25  1.21E-25  7.74E-26  5.59E-26  4.12E-26  2.95E-26  2.56E-26  2.61E-26  3.69E-26  5.60E-26
             8.45E-26  1.26E-25  1.47E-25  1.52E-25  1.33E-25  1.06E-25  7.61E-26  4.12E-26  2.27E-26
   665       4.54E-20  3.21E-20  2.04E-20  1.45E-20  1.03E-20  6.60E-21  4.73E-21  3.36E-21  2.03E-21  1.27E-21
             7.17E-22  2.85E-22  1.26E-22  5.18E-23  1.46E-23  5.39E-24  1.95E-24  5.01E-25  1.78E-25
   666       2.03E-20  1.44E-20  9.11E-21  6.46E-21  4.60E-21  2.95E-21  2.12E-21  1.50E-21  9.07E-22  5.67E-22
             3.21E-22  1.28E-22  5.66E-23  2.32E-23  6.54E-24  2.41E-24  8.73E-25  2.24E-25  7.96E-26
   667       7.91E-24  5.59E-24  3.55E-24  2.53E-24  1.81E-24  1.18E-24  8.77E-25  6.82E-25  5.69E-25  6.01E-25
             7.26E-25  9.23E-25  9.61E-25  8.49E-25  5.57E-25  3.40E-25  1.82E-25  6.71E-26  2.85E-26
   668       4.04E-20  2.86E-20  1.81E-20  1.29E-20  9.17E-21  5.89E-21  4.24E-21  3.03E-21  1.84E-21  1.16E-21
             6.57E-22  2.63E-22  1.17E-22  4.79E-23  1.35E-23  4.99E-24  1.81E-24  4.64E-25  1.65E-25
   669       5.36E-18  3.79E-18  2.40E-18  1.71E-18  1.22E-18  8.01E-19  5.97E-19  4.66E-19  3.92E-19  4.17E-19
             5.07E-19  6.47E-19  6.75E-19  5.96E-19  3.91E-19  2.39E-19  1.28E-19  4.72E-20  2.01E-20
   670       1.02E-35  7.15E-36  4.45E-36  3.06E-36  2.05E-36  1.08E-36  5.75E-37  3.93E-37  1.52E-36  3.89E-36
             7.55E-36  1.26E-35  1.42E-35  1.31E-35  8.83E-36  5.42E-36  2.91E-36  1.07E-36  4.56E-37
   671       1.60E-17  1.13E-17  7.18E-18  5.10E-18  3.65E-18  2.39E-18  1.78E-18  1.39E-18  1.17E-18  1.24E-18
             1.51E-18  1.93E-18  2.01E-18  1.78E-18  1.17E-18  7.12E-19  3.81E-19  1.41E-19  5.99E-20
   672       1.05E-20  7.44E-21  4.73E-21  3.36E-21  2.41E-21  1.58E-21  1.19E-21  9.34E-22  8.00E-22  8.63E-22
             1.06E-21  1.37E-21  1.43E-21  1.27E-21  8.32E-22  5.08E-22  2.72E-22  1.00E-22  4.27E-23
   673       2.84E-16  2.01E-16  1.27E-16  9.04E-17  6.45E-17  4.18E-17  3.06E-17  2.27E-17  1.53E-17  1.10E-17
             7.40E-18  3.82E-18  2.06E-18  1.01E-18  3.43E-19  1.41E-19  5.52E-20  1.51E-20  5.52E-21
   674       1.70E-15  1.20E-15  7.61E-16  5.41E-16  3.86E-16  2.50E-16  1.83E-16  1.36E-16  9.15E-17  6.58E-17
             4.44E-17  2.30E-17  1.24E-17  6.04E-18  2.06E-18  8.47E-19  3.32E-19  9.08E-20  3.31E-20
   675       5.35E-15  3.78E-15  2.40E-15  1.71E-15  1.22E-15  7.90E-16  5.78E-16  4.29E-16  2.89E-16  2.08E-16
             1.41E-16  7.27E-17  3.92E-17  1.92E-17  6.54E-18  2.69E-18  1.05E-18  2.88E-19  1.05E-19
   676       4.05E-15  2.87E-15  1.82E-15  1.29E-15  9.23E-16  5.99E-16  4.39E-16  3.26E-16  2.20E-16  1.59E-16
             1.07E-16  5.57E-17  3.00E-17  1.47E-17  5.01E-18  2.06E-18  8.06E-19  2.21E-19  8.06E-20
   677       1.78E-14  1.26E-14  8.01E-15  5.69E-15  4.06E-15  2.64E-15  1.93E-15  1.44E-15  9.74E-16  7.03E-16
             4.75E-16  2.47E-16  1.33E-16  6.51E-17  2.22E-17  9.14E-18  3.58E-18  9.79E-19  3.58E-19
   678       4.85E-15  3.43E-15  2.18E-15  1.55E-15  1.10E-15  7.17E-16  5.25E-16  3.91E-16  2.65E-16  1.91E-16
             1.29E-16  6.71E-17  3.62E-17  1.77E-17  6.04E-18  2.49E-18  9.72E-19  2.66E-19  9.73E-20
   679       7.39E-15  5.23E-15  3.32E-15  2.36E-15  1.68E-15  1.09E-15  8.03E-16  5.97E-16  4.06E-16  2.93E-16
             1.99E-16  1.03E-16  5.58E-17  2.73E-17  9.33E-18  3.84E-18  1.50E-18  4.11E-19  1.50E-19
   680       1.38E-14  9.79E-15  6.21E-15  4.41E-15  3.15E-15  2.05E-15  1.50E-15  1.12E-15  7.61E-16  5.50E-16
             3.73E-16  1.94E-16  1.05E-16  5.13E-17  1.75E-17  7.20E-18  2.82E-18  7.72E-19  2.82E-19
   681       1.07E-13  7.60E-14  4.82E-14  3.43E-14  2.45E-14  1.59E-14  1.17E-14  8.71E-15  5.93E-15  4.29E-15
             2.92E-15  1.52E-15  8.20E-16  4.01E-16  1.37E-16  5.64E-17  2.21E-17  6.05E-18  2.21E-18
   682       5.57E-16  3.94E-16  2.50E-16  1.78E-16  1.27E-16  8.26E-17  6.07E-17  4.52E-17  3.08E-17  2.23E-17
             1.52E-17  7.89E-18  4.27E-18  2.09E-18  7.14E-19  2.94E-19  1.15E-19  3.15E-20  1.15E-20
   683       1.98E-14  1.40E-14  8.91E-15  6.33E-15  4.53E-15  2.94E-15  2.16E-15  1.61E-15  1.10E-15  7.98E-16
             5.42E-16  2.82E-16  1.53E-16  7.48E-17  2.56E-17  1.05E-17  4.12E-18  1.13E-18  4.12E-19
   684       2.08E-15  1.47E-15  9.34E-16  6.64E-16  4.75E-16  3.09E-16  2.27E-16  1.70E-16  1.16E-16  8.43E-17
             5.74E-17  2.99E-17  1.62E-17  7.93E-18  2.71E-18  1.12E-18  4.37E-19  1.20E-19  4.37E-20
