SEQ='SI'     NUCCHG=18                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 114331065.6   NPRNTI= 5   NPRNTF=21
   --------------------
   INDP         CODE                 S L   WI        WNP
             2.08E-18  1.38E-18  9.62E-19  6.19E-19  2.96E-19  1.51E-19  6.98E-20  2.25E-20  8.90E-21
    18       1.22E-16  8.59E-17  5.41E-17  3.79E-17  2.64E-17  1.60E-17  1.06E-17  6.81E-18  3.54E-18  2.03E-18
             1.09E-18  4.39E-19  2.04E-19  8.87E-20  2.71E-20  1.05E-20  3.94E-21  1.04E-21  3.74E-22
    19       5.44E-16  3.83E-16  2.40E-16  1.66E-16  1.14E-16  6.59E-17  4.13E-17  2.42E-17  1.05E-17  5.10E-18
             2.28E-18  7.10E-19  2.77E-19  1.04E-19  2.74E-20  9.84E-21  3.51E-21  8.92E-22  3.16E-22
    23       3.08E-17  2.17E-17  1.37E-17  9.54E-18  6.60E-18  3.95E-18  2.61E-18  1.69E-18  9.40E-19  6.19E-19
             4.25E-19  2.69E-19  1.84E-19  1.18E-19  5.60E-20  2.84E-20  1.31E-20  4.23E-21  1.68E-21
    24       3.67E-17  2.58E-17  1.62E-17  1.13E-17  7.77E-18  4.59E-18  2.96E-18  1.83E-18  8.99E-19  4.95E-19
             2.59E-19  1.01E-19  4.61E-20  1.99E-20  6.04E-21  2.33E-21  8.73E-22  2.30E-22  8.27E-23
    25       2.13E-16  1.50E-16  9.33E-17  6.44E-17  4.36E-17  2.46E-17  1.49E-17  8.44E-18  3.51E-18  1.65E-18
             7.21E-19  2.20E-19  8.48E-20  3.16E-20  8.31E-21  2.98E-21  1.06E-21  2.70E-22  9.56E-23
    30       1.22E-17  8.57E-18  5.35E-18  3.70E-18  2.52E-18  1.45E-18  9.19E-19  5.62E-19  2.87E-19  1.77E-19
             1.15E-19  6.94E-20  4.67E-20  2.95E-20  1.40E-20  7.07E-21  3.27E-21  1.05E-21  4.16E-22
    31       1.44E-17  1.01E-17  6.31E-18  4.36E-18  2.97E-18  1.70E-18  1.06E-18  6.29E-19  2.92E-19  1.54E-19
             7.81E-20  2.95E-20  1.33E-20  5.68E-21  1.71E-21  6.59E-22  2.46E-22  6.48E-23  2.33E-23
    32       9.82E-17  6.89E-17  4.27E-17  2.92E-17  1.95E-17  1.07E-17  6.27E-18  3.42E-18  1.36E-18  6.21E-19
             2.65E-19  7.92E-20  3.03E-20  1.12E-20  2.94E-21  1.05E-21  3.75E-22  9.51E-23  3.37E-23
    38       5.86E-18  4.12E-18  2.55E-18  1.75E-18  1.17E-18  6.46E-19  3.91E-19  2.27E-19  1.07E-19  6.19E-20
             3.81E-20  2.18E-20  1.44E-20  9.02E-21  4.24E-21  2.14E-21  9.89E-22  3.18E-22  1.26E-22
    39       6.76E-18  4.75E-18  2.94E-18  2.02E-18  1.35E-18  7.47E-19  4.50E-19  2.56E-19  1.12E-19  5.72E-20
             2.81E-20  1.03E-20  4.57E-21  1.93E-21  5.78E-22  2.22E-22  8.26E-23  2.17E-23  7.79E-24
    40       5.15E-17  3.61E-17  2.22E-17  1.51E-17  9.87E-18  5.22E-18  2.97E-18  1.57E-18  5.96E-19  2.65E-19
             1.11E-19  3.25E-20  1.23E-20  4.53E-21  1.18E-21  4.23E-22  1.50E-22  3.82E-23  1.35E-23
    47       3.25E-18  2.27E-18  1.40E-18  9.45E-19  6.19E-19  3.29E-19  1.91E-19  1.05E-19  4.59E-20  2.51E-20
             1.46E-20  7.97E-21  5.16E-21  3.19E-21  1.49E-21  7.51E-22  3.46E-22  1.11E-22  4.40E-23
    48       3.63E-18  2.54E-18  1.56E-18  1.06E-18  6.97E-19  3.72E-19  2.16E-19  1.18E-19  4.92E-20  2.42E-20
             1.15E-20  4.10E-21  1.79E-21  7.51E-22  2.23E-22  8.51E-23  3.16E-23  8.30E-24  2.98E-24
    49       2.99E-17  2.09E-17  1.28E-17  8.56E-18  5.51E-18  2.81E-18  1.55E-18  7.90E-19  2.88E-19  1.25E-19
             5.12E-20  1.48E-20  5.55E-21  2.04E-21  5.29E-22  1.89E-22  6.72E-23  1.71E-23  6.04E-24

   INREP
   -----
     4       2.01E-14  1.42E-14  8.97E-15  6.33E-15  4.45E-15  2.78E-15  1.93E-15  1.32E-15  7.99E-16  5.47E-16
             3.79E-16  2.34E-16  1.56E-16  9.76E-17  4.55E-17  2.29E-17  1.05E-17  3.37E-18  1.33E-18
     5       2.87E-15  2.02E-15  1.27E-15  8.92E-16  6.21E-16  3.76E-16  2.50E-16  1.61E-16  8.48E-17  5.10E-17
             3.07E-17  1.62E-17  1.00E-17  5.95E-18  2.68E-18  1.33E-18  6.08E-19  1.93E-19  7.64E-20
     6       7.71E-16  5.43E-16  3.41E-16  2.37E-16  1.63E-16  9.62E-17  6.17E-17  3.77E-17  1.81E-17  9.98E-18
             5.43E-18  2.51E-18  1.43E-18  8.05E-19  3.48E-19  1.70E-19  7.69E-20  2.43E-20  9.56E-21
     7       2.80E-16  1.97E-16  1.23E-16  8.52E-17  5.79E-17  3.31E-17  2.05E-17  1.20E-17  5.35E-18  2.76E-18
             1.40E-18  5.85E-19  3.12E-19  1.68E-19  6.98E-20  3.35E-20  1.50E-20  4.71E-21  1.85E-21
     8       1.25E-16  8.76E-17  5.44E-17  3.73E-17  2.50E-17  1.38E-17  8.25E-18  4.61E-18  1.94E-18  9.51E-19
             4.57E-19  1.77E-19  8.95E-20  4.60E-20  1.85E-20  8.72E-21  3.87E-21  1.20E-21  4.71E-22
     9       6.42E-17  4.50E-17  2.77E-17  1.88E-17  1.24E-17  6.61E-18  3.82E-18  2.05E-18  8.15E-19  3.83E-19
             1.76E-19  6.41E-20  3.10E-20  1.53E-20  5.95E-21  2.77E-21  1.21E-21  3.76E-22  1.46E-22
    10       3.68E-17  2.57E-17  1.57E-17  1.06E-17  6.83E-18  3.52E-18  1.96E-18  1.01E-18  3.83E-19  1.74E-19
             7.71E-20  2.67E-20  1.24E-20  5.93E-21  2.22E-21  1.02E-21  4.43E-22  1.36E-22  5.28E-23
    11       2.29E-17  1.60E-17  9.68E-18  6.42E-18  4.07E-18  2.02E-18  1.09E-18  5.45E-19  1.97E-19  8.67E-20
             3.73E-20  1.24E-20  5.55E-21  2.57E-21  9.34E-22  4.21E-22  1.81E-22  5.52E-23  2.14E-23
    12       1.52E-17  1.06E-17  6.35E-18  4.16E-18  2.59E-18  1.24E-18  6.47E-19  3.14E-19  1.09E-19  4.67E-20
             1.96E-20  6.25E-21  2.72E-21  1.23E-21  4.32E-22  1.91E-22  8.15E-23  2.46E-23  9.50E-24
    13       1.07E-17  7.37E-18  4.38E-18  2.83E-18  1.72E-18  7.98E-19  4.05E-19  1.91E-19  6.42E-20  2.68E-20
             1.10E-20  3.40E-21  1.44E-21  6.31E-22  2.16E-22  9.43E-23  3.97E-23  1.19E-23  4.57E-24
    14       7.77E-18  5.35E-18  3.14E-18  2.00E-18  1.20E-18  5.36E-19  2.65E-19  1.21E-19  3.96E-20  1.62E-20
             6.53E-21  1.96E-21  8.14E-22  3.48E-22  1.16E-22  4.97E-23  2.07E-23  6.14E-24  2.35E-24
    15       5.85E-18  4.01E-18  2.33E-18  1.46E-18  8.57E-19  3.72E-19  1.80E-19  8.04E-20  2.56E-20  1.03E-20
             4.07E-21  1.20E-21  4.85E-22  2.03E-22  6.56E-23  2.77E-23  1.14E-23  3.35E-24  1.28E-24
    16       4.53E-18  3.09E-18  1.78E-18  1.10E-18  6.31E-19  2.66E-19  1.25E-19  5.51E-20  1.71E-20  6.78E-21
             2.64E-21  7.61E-22  3.03E-22  1.24E-22  3.92E-23  1.63E-23  6.64E-24  1.93E-24  7.33E-25
    17       3.59E-18  2.44E-18  1.38E-18  8.43E-19  4.75E-19  1.95E-19  9.00E-20  3.88E-20  1.18E-20  4.61E-21
             1.78E-21  5.03E-22  1.97E-22  7.94E-23  2.45E-23  1.00E-23  4.04E-24  1.17E-24  4.40E-25
    18       2.90E-18  1.96E-18  1.10E-18  6.59E-19  3.65E-19  1.46E-19  6.61E-20  2.80E-20  8.36E-21  3.24E-21
             1.23E-21  3.44E-22  1.33E-22  5.26E-23  1.59E-23  6.41E-24  2.55E-24  7.28E-25  2.74E-25
    19       2.38E-18  1.60E-18  8.84E-19  5.24E-19  2.85E-19  1.11E-19  4.95E-20  2.07E-20  6.08E-21  2.33E-21
             8.79E-22  2.42E-22  9.25E-23  3.61E-23  1.07E-23  4.26E-24  1.68E-24  4.75E-25  1.78E-25
    20       1.99E-18  1.33E-18  7.24E-19  4.22E-19  2.26E-19  8.62E-20  3.78E-20  1.56E-20  4.52E-21  1.72E-21
             6.42E-22  1.75E-22  6.62E-23  2.55E-23  7.41E-24  2.92E-24  1.14E-24  3.19E-25  1.19E-25
    21       1.68E-18  1.11E-18  6.00E-19  3.45E-19  1.82E-19  6.79E-20  2.94E-20  1.20E-20  3.42E-21  1.29E-21
             4.80E-22  1.29E-22  4.85E-23  1.85E-23  5.26E-24  2.05E-24  7.89E-25  2.19E-25  8.11E-26
    22       1.44E-18  9.49E-19  5.05E-19  2.87E-19  1.49E-19  5.43E-20  2.32E-20  9.33E-21  2.64E-21  9.88E-22
             3.65E-22  9.77E-23  3.63E-23  1.37E-23  3.85E-24  1.48E-24  5.67E-25  1.56E-25  5.75E-26
    23       1.27E-18  8.31E-19  4.36E-19  2.43E-19  1.24E-19  4.42E-20  1.86E-20  7.39E-21  2.07E-21  7.69E-22
             2.83E-22  7.50E-23  2.77E-23  1.04E-23  2.88E-24  1.10E-24  4.16E-25  1.13E-25  4.17E-26
    24       1.09E-18  7.09E-19  3.68E-19  2.04E-19  1.02E-19  3.59E-20  1.50E-20  5.90E-21  1.64E-21  6.05E-22
             2.22E-22  5.85E-23  2.15E-23  7.98E-24  2.19E-24  8.28E-25  3.12E-25  8.44E-26  3.09E-26
    25       9.46E-19  6.13E-19  3.14E-19  1.72E-19  8.53E-20  2.95E-20  1.22E-20  4.76E-21  1.31E-21  4.83E-22
             1.76E-22  4.62E-23  1.69E-23  6.24E-24  1.70E-24  6.36E-25  2.38E-25  6.40E-26  2.34E-26
    26       8.31E-19  5.35E-19  2.70E-19  1.46E-19  7.15E-20  2.44E-20  9.96E-21  3.87E-21  1.06E-21  3.89E-22
             1.41E-22  3.70E-23  1.35E-23  4.94E-24  1.33E-24  4.97E-25  1.85E-25  4.93E-26  1.80E-26
    27       7.37E-19  4.70E-19  2.34E-19  1.25E-19  6.05E-20  2.03E-20  8.24E-21  3.19E-21  8.66E-22  3.17E-22
             1.15E-22  2.99E-23  1.09E-23  3.97E-24  1.06E-24  3.94E-25  1.46E-25  3.87E-26  1.40E-26
    28       6.57E-19  4.16E-19  2.04E-19  1.08E-19  5.16E-20  1.71E-20  6.88E-21  2.64E-21  7.15E-22  2.61E-22
             9.43E-23  2.45E-23  8.86E-24  3.22E-24  8.57E-25  3.16E-25  1.16E-25  3.07E-26  1.11E-26
    29       5.89E-19  3.71E-19  1.80E-19  9.35E-20  4.43E-20  1.45E-20  5.80E-21  2.22E-21  5.96E-22  2.17E-22
             7.83E-23  2.03E-23  7.31E-24  2.65E-24  7.01E-25  2.57E-25  9.42E-26  2.48E-26  8.96E-27
    30       5.29E-19  3.31E-19  1.58E-19  8.15E-20  3.82E-20  1.24E-20  4.90E-21  1.87E-21  5.00E-22  1.81E-22
             6.53E-23  1.69E-23  6.07E-24  2.20E-24  5.77E-25  2.11E-25  7.70E-26  2.02E-26  7.28E-27
    31       4.79E-19  2.97E-19  1.40E-19  7.15E-20  3.32E-20  1.06E-20  4.18E-21  1.58E-21  4.23E-22  1.53E-22
             5.50E-23  1.42E-23  5.09E-24  1.84E-24  4.81E-25  1.75E-25  6.37E-26  1.66E-26  5.99E-27
    32       4.33E-19  2.67E-19  1.25E-19  6.28E-20  2.88E-20  9.14E-21  3.58E-21  1.35E-21  3.59E-22  1.30E-22
             4.66E-23  1.20E-23  4.29E-24  1.55E-24  4.03E-25  1.46E-25  5.30E-26  1.38E-26  4.95E-27
    33       3.94E-19  2.41E-19  1.11E-19  5.55E-20  2.53E-20  7.92E-21  3.09E-21  1.16E-21  3.07E-22  1.11E-22
             3.97E-23  1.02E-23  3.65E-24  1.31E-24  3.41E-25  1.23E-25  4.46E-26  1.16E-26  4.15E-27
    34       3.59E-19  2.19E-19  9.97E-20  4.93E-20  2.22E-20  6.90E-21  2.68E-21  1.00E-21  2.64E-22  9.52E-23
             3.41E-23  8.75E-24  3.13E-24  1.12E-24  2.90E-25  1.05E-25  3.78E-26  9.78E-27  3.50E-27
    35       3.28E-19  1.99E-19  8.96E-20  4.39E-20  1.96E-20  6.04E-21  2.33E-21  8.70E-22  2.29E-22  8.24E-23
             2.95E-23  7.55E-24  2.70E-24  9.65E-25  2.49E-25  8.98E-26  3.23E-26  8.34E-27  2.98E-27
    36       3.01E-19  1.81E-19  8.07E-20  3.92E-20  1.74E-20  5.31E-21  2.04E-21  7.59E-22  1.99E-22  7.16E-23
             2.56E-23  6.55E-24  2.33E-24  8.35E-25  2.15E-25  7.74E-26  2.78E-26  7.16E-27  2.56E-27
    37       2.72E-19  1.62E-19  7.16E-20  3.45E-20  1.52E-20  4.60E-21  1.76E-21  6.53E-22  1.71E-22  6.15E-23
             2.19E-23  5.61E-24  2.00E-24  7.14E-25  1.84E-25  6.60E-26  2.37E-26  6.09E-27  2.17E-27
    38       2.47E-19  1.46E-19  6.40E-20  3.06E-20  1.34E-20  4.02E-21  1.53E-21  5.68E-22  1.48E-22  5.32E-23
             1.90E-23  4.85E-24  1.73E-24  6.16E-25  1.58E-25  5.68E-26  2.03E-26  5.22E-27  1.86E-27
    39       2.27E-19  1.34E-19  5.80E-20  2.75E-20  1.19E-20  3.57E-21  1.36E-21  5.01E-22  1.31E-22  4.69E-23
             1.67E-23  4.26E-24  1.52E-24  5.41E-25  1.39E-25  4.97E-26  1.78E-26  4.56E-27  1.62E-27
    40       2.09E-19  1.23E-19  5.26E-20  2.48E-20  1.07E-20  3.17E-21  1.20E-21  4.43E-22  1.15E-22  4.13E-23
             1.47E-23  3.75E-24  1.34E-24  4.76E-25  1.22E-25  4.36E-26  1.56E-26  3.99E-27  1.42E-27
    41       1.93E-19  1.12E-19  4.77E-20  2.23E-20  9.56E-21  2.83E-21  1.07E-21  3.92E-22  1.02E-22  3.65E-23
             1.30E-23  3.31E-24  1.18E-24  4.19E-25  1.07E-25  3.83E-26  1.37E-26  3.49E-27  1.24E-27
    42       1.78E-19  1.03E-19  4.35E-20  2.02E-20  8.61E-21  2.53E-21  9.53E-22  3.50E-22  9.09E-23  3.25E-23
             1.16E-23  2.95E-24  1.05E-24  3.72E-25  9.51E-26  3.39E-26  1.21E-26  3.09E-27  1.10E-27
    43       1.65E-19  9.53E-20  3.98E-20  1.83E-20  7.78E-21  2.27E-21  8.54E-22  3.13E-22  8.12E-23  2.90E-23
             1.03E-23  2.63E-24  9.33E-25  3.32E-25  8.47E-26  3.02E-26  1.08E-26  2.74E-27  9.75E-28
    44       1.54E-19  8.80E-20  3.64E-20  1.67E-20  7.04E-21  2.05E-21  7.67E-22  2.81E-22  7.27E-23  2.60E-23
             9.23E-24  2.35E-24  8.34E-25  2.96E-25  7.56E-26  2.69E-26  9.59E-27  2.44E-27  8.68E-28
    45       1.42E-19  8.08E-20  3.31E-20  1.51E-20  6.33E-21  1.83E-21  6.86E-22  2.50E-22  6.48E-23  2.31E-23
             8.22E-24  2.09E-24  7.42E-25  2.63E-25  6.72E-26  2.39E-26  8.51E-27  2.17E-27  7.70E-28
    46       1.30E-19  7.34E-20  2.98E-20  1.35E-20  5.65E-21  1.63E-21  6.07E-22  2.21E-22  5.72E-23  2.04E-23
             7.26E-24  1.84E-24  6.54E-25  2.32E-25  5.92E-26  2.11E-26  7.49E-27  1.91E-27  6.77E-28
    47       1.14E-19  6.43E-20  2.59E-20  1.17E-20  4.86E-21  1.39E-21  5.19E-22  1.89E-22  4.88E-23  1.74E-23
             6.18E-24  1.57E-24  5.57E-25  1.98E-25  5.04E-26  1.79E-26  6.37E-27  1.62E-27  5.75E-28
    48       1.07E-19  5.97E-20  2.39E-20  1.07E-20  4.43E-21  1.26E-21  4.70E-22  1.71E-22  4.41E-23  1.57E-23
             5.59E-24  1.42E-24  5.03E-25  1.79E-25  4.54E-26  1.61E-26  5.74E-27  1.46E-27  5.18E-28
    49       9.96E-20  5.54E-20  2.20E-20  9.80E-21  4.04E-21  1.15E-21  4.27E-22  1.55E-22  4.00E-23  1.42E-23
             5.06E-24  1.28E-24  4.55E-25  1.62E-25  4.11E-26  1.46E-26  5.19E-27  1.32E-27  4.68E-28
    50       9.32E-20  5.16E-20  2.03E-20  9.01E-21  3.70E-21  1.05E-21  3.88E-22  1.41E-22  3.63E-23  1.29E-23
             4.59E-24  1.17E-24  4.13E-25  1.46E-25  3.72E-26  1.32E-26  4.70E-27  1.19E-27  4.23E-28
    51       8.73E-20  4.80E-20  1.88E-20  8.28E-21  3.39E-21  9.57E-22  3.54E-22  1.28E-22  3.30E-23  1.18E-23
             4.17E-24  1.06E-24  3.75E-25  1.33E-25  3.38E-26  1.20E-26  4.26E-27  1.08E-27  3.84E-28
    52       8.18E-20  4.48E-20  1.74E-20  7.63E-21  3.11E-21  8.75E-22  3.23E-22  1.17E-22  3.01E-23  1.07E-23
             3.80E-24  9.65E-25  3.42E-25  1.21E-25  3.08E-26  1.09E-26  3.88E-27  9.85E-28  3.49E-28
    53       7.68E-20  4.18E-20  1.61E-20  7.04E-21  2.86E-21  8.02E-22  2.96E-22  1.07E-22  2.75E-23  9.78E-24
             3.47E-24  8.81E-25  3.12E-25  1.11E-25  2.81E-26  9.96E-27  3.53E-27  8.98E-28  3.18E-28
    54       7.22E-20  3.91E-20  1.50E-20  6.50E-21  2.63E-21  7.36E-22  2.71E-22  9.80E-23  2.52E-23  8.95E-24
             3.17E-24  8.05E-25  2.85E-25  1.01E-25  2.57E-26  9.10E-27  3.23E-27  8.20E-28  2.90E-28
    55       6.69E-20  3.60E-20  1.37E-20  5.92E-21  2.39E-21  6.65E-22  2.45E-22  8.84E-23  2.27E-23  8.07E-24
             2.86E-24  7.26E-25  2.57E-25  9.11E-26  2.31E-26  8.20E-27  2.91E-27  7.38E-28  2.61E-28
    56       6.03E-20  3.23E-20  1.22E-20  5.24E-21  2.11E-21  5.86E-22  2.15E-22  7.76E-23  1.99E-23  7.08E-24
             2.51E-24  6.37E-25  2.25E-25  7.98E-26  2.03E-26  7.18E-27  2.55E-27  6.46E-28  2.29E-28
    57       4.80E-20  2.52E-20  9.23E-21  3.91E-21  1.55E-21  4.27E-22  1.56E-22  5.62E-23  1.44E-23  5.11E-24
             1.81E-24  4.59E-25  1.63E-25  5.76E-26  1.46E-26  5.17E-27  1.83E-27  4.65E-28  1.65E-28
    58       3.49E-20  1.78E-20  6.30E-21  2.61E-21  1.02E-21  2.78E-22  1.01E-22  3.62E-23  9.25E-24  3.28E-24
             1.16E-24  2.95E-25  1.04E-25  3.69E-26  9.35E-27  3.31E-27  1.17E-27  2.97E-28  1.05E-28
    59       1.80E-20  8.93E-21  3.07E-21  1.25E-21  4.82E-22  1.30E-22  4.69E-23  1.68E-23  4.29E-24  1.52E-24
             5.38E-25  1.36E-25  4.82E-26  1.71E-26  4.31E-27  1.53E-27  5.39E-28  1.36E-28  4.82E-29

                                                                                              -----------------
                                                                                              SYS= 2  SPNSYS= 3
   ILREP
   -----
     8       2.40E-15  1.70E-15  1.08E-15  7.62E-16  5.41E-16  3.46E-16  2.49E-16  1.82E-16  1.25E-16  9.70E-17
             7.67E-17  5.46E-17  3.93E-17  2.56E-17  1.24E-17  6.30E-18  2.92E-18  9.42E-19  3.73E-19
     9       3.11E-16  2.19E-16  1.39E-16  9.77E-17  6.87E-17  4.27E-17  2.95E-17  1.99E-17  1.12E-17  6.81E-18
             3.87E-18  1.63E-18  7.73E-19  3.41E-19  1.05E-19  4.10E-20  1.54E-20  4.08E-21  1.47E-21
    10       4.29E-16  3.03E-16  1.90E-16  1.33E-16  9.23E-17  5.53E-17  3.60E-17  2.22E-17  1.05E-17  5.35E-18
             2.50E-18  8.11E-19  3.22E-19  1.22E-19  3.25E-20  1.17E-20  4.18E-21  1.06E-21  3.77E-22
    12       9.71E-17  6.86E-17  4.34E-17  3.07E-17  2.17E-17  1.37E-17  9.69E-18  6.90E-18  4.50E-18  3.35E-18
             2.55E-18  1.75E-18  1.24E-18  8.05E-19  3.87E-19  1.97E-19  9.14E-20  2.94E-20  1.17E-20
    13       1.58E-17  1.12E-17  7.05E-18  4.96E-18  3.48E-18  2.14E-18  1.46E-18  9.64E-19  5.24E-19  3.11E-19
             1.73E-19  7.11E-20  3.34E-20  1.47E-20  4.51E-21  1.75E-21  6.57E-22  1.74E-22  6.25E-23
    14       1.55E-16  1.09E-16  6.86E-17  4.79E-17  3.30E-17  1.95E-17  1.25E-17  7.54E-18  3.43E-18  1.71E-18
             7.80E-19  2.48E-19  9.75E-20  3.68E-20  9.75E-21  3.51E-21  1.25E-21  3.18E-22  1.13E-22
    17       1.48E-17  1.04E-17  6.58E-18  4.63E-18  3.24E-18  2.00E-18  1.38E-18  9.37E-19  5.67E-19  3.98E-19
             2.88E-19  1.90E-19  1.32E-19  8.51E-20  4.07E-20  2.07E-20  9.57E-21  3.08E-21  1.22E-21
    18       2.69E-18  1.90E-18  1.19E-18  8.37E-19  5.83E-19  3.53E-19  2.34E-19  1.50E-19  7.79E-20  4.45E-20
             2.40E-20  9.63E-21  4.46E-21  1.94E-21  5.94E-22  2.30E-22  8.62E-23  2.28E-23  8.18E-24
    19       5.12E-17  3.61E-17  2.26E-17  1.57E-17  1.07E-17  6.20E-18  3.88E-18  2.27E-18  9.89E-19  4.78E-19
             2.14E-19  6.65E-20  2.59E-20  9.70E-21  2.56E-21  9.20E-22  3.28E-22  8.34E-23  2.95E-23
    23       4.05E-18  2.85E-18  1.79E-18  1.25E-18  8.65E-19  5.18E-19  3.42E-19  2.21E-19  1.23E-19  8.07E-20
             5.53E-20  3.48E-20  2.39E-20  1.52E-20  7.23E-21  3.67E-21  1.70E-21  5.46E-22  2.16E-22
    24       7.63E-19  5.38E-19  3.37E-19  2.35E-19  1.62E-19  9.55E-20  6.17E-20  3.81E-20  1.87E-20  1.03E-20
             5.37E-21  2.09E-21  9.55E-22  4.11E-22  1.25E-22  4.82E-23  1.80E-23  4.76E-24  1.71E-24
    25       2.01E-17  1.41E-17  8.80E-18  6.07E-18  4.10E-18  2.31E-18  1.41E-18  7.95E-19  3.30E-19  1.55E-19
             6.77E-20  2.06E-20  7.95E-21  2.96E-21  7.79E-22  2.79E-22  9.95E-23  2.53E-23  8.96E-24
    30       1.54E-18  1.09E-18  6.78E-19  4.70E-19  3.20E-19  1.84E-19  1.17E-19  7.12E-20  3.63E-20  2.24E-20
             1.45E-20  8.72E-21  5.87E-21  3.71E-21  1.75E-21  8.87E-22  4.10E-22  1.32E-22  5.22E-23
    31       2.91E-19  2.05E-19  1.28E-19  8.83E-20  6.00E-20  3.43E-20  2.14E-20  1.27E-20  5.88E-21  3.11E-21
             1.58E-21  5.95E-22  2.68E-22  1.14E-22  3.44E-23  1.33E-23  4.95E-24  1.30E-24  4.68E-25
    32       9.26E-18  6.50E-18  4.03E-18  2.76E-18  1.84E-18  1.00E-18  5.90E-19  3.22E-19  1.28E-19  5.83E-20
             2.49E-20  7.44E-21  2.84E-21  1.05E-21  2.76E-22  9.87E-23  3.51E-23  8.93E-24  3.16E-24
    38       7.31E-19  5.13E-19  3.18E-19  2.18E-19  1.45E-19  8.05E-20  4.87E-20  2.82E-20  1.33E-20  7.68E-21
             4.72E-21  2.70E-21  1.78E-21  1.11E-21  5.23E-22  2.64E-22  1.22E-22  3.92E-23  1.55E-23
    39       1.34E-19  9.44E-20  5.85E-20  4.01E-20  2.68E-20  1.49E-20  8.95E-21  5.09E-21  2.23E-21  1.14E-21
             5.57E-22  2.04E-22  9.06E-23  3.83E-23  1.14E-23  4.39E-24  1.64E-24  4.30E-25  1.54E-25
    40       4.86E-18  3.40E-18  2.09E-18  1.42E-18  9.30E-19  4.92E-19  2.80E-19  1.47E-19  5.61E-20  2.49E-20
             1.04E-20  3.05E-21  1.15E-21  4.26E-22  1.11E-22  3.97E-23  1.41E-23  3.59E-24  1.27E-24
    47       4.00E-19  2.80E-19  1.72E-19  1.16E-19  7.62E-20  4.05E-20  2.35E-20  1.29E-20  5.64E-21  3.08E-21
             1.79E-21  9.77E-22  6.31E-22  3.90E-22  1.82E-22  9.19E-23  4.24E-23  1.36E-23  5.38E-24
    48       7.14E-20  5.00E-20  3.08E-20  2.09E-20  1.37E-20  7.33E-21  4.26E-21  2.33E-21  9.67E-22  4.75E-22
             2.26E-22  8.05E-23  3.52E-23  1.47E-23  4.37E-24  1.67E-24  6.21E-25  1.63E-25  5.84E-26
    49       2.82E-18  1.97E-18  1.20E-18  8.06E-19  5.19E-19  2.65E-19  1.46E-19  7.44E-20  2.71E-20  1.17E-20
             4.82E-21  1.39E-21  5.22E-22  1.91E-22  4.97E-23  1.78E-23  6.31E-24  1.60E-24  5.67E-25

   INREP
   -----
     4       3.14E-15  2.22E-15  1.40E-15  9.93E-16  7.02E-16  4.44E-16  3.14E-16  2.24E-16  1.46E-16  1.09E-16
             8.30E-17  5.70E-17  4.03E-17  2.61E-17  1.25E-17  6.35E-18  2.94E-18  9.47E-19  3.75E-19
     5       2.68E-16  1.89E-16  1.19E-16  8.35E-17  5.82E-17  3.53E-17  2.36E-17  1.54E-17  8.44E-18  5.35E-18
             3.48E-18  2.06E-18  1.37E-18  8.53E-19  4.00E-19  2.02E-19  9.32E-20  2.99E-20  1.18E-20
     6       6.87E-17  4.84E-17  3.03E-17  2.11E-17  1.45E-17  8.56E-18  5.49E-18  3.36E-18  1.63E-18  9.18E-19
             5.23E-19  2.64E-19  1.61E-19  9.61E-20  4.36E-20  2.17E-20  9.96E-21  3.18E-21  1.26E-21
     7       2.49E-17  1.75E-17  1.09E-17  7.56E-18  5.13E-18  2.93E-18  1.81E-18  1.05E-18  4.72E-19  2.45E-19
             1.28E-19  5.70E-20  3.25E-20  1.84E-20  8.08E-21  3.98E-21  1.81E-21  5.74E-22  2.27E-22
     8       1.11E-17  7.79E-18  4.83E-18  3.31E-18  2.22E-18  1.22E-18  7.29E-19  4.06E-19  1.70E-19  8.37E-20
             4.08E-20  1.66E-20  8.89E-21  4.83E-21  2.05E-21  9.94E-22  4.48E-22  1.41E-22  5.57E-23
     9       5.72E-18  4.01E-18  2.47E-18  1.68E-18  1.10E-18  5.87E-19  3.38E-19  1.81E-19  7.16E-20  3.36E-20
             1.56E-20  5.91E-21  3.00E-21  1.56E-21  6.41E-22  3.07E-22  1.37E-22  4.31E-23  1.69E-23
    10       3.29E-18  2.30E-18  1.41E-18  9.43E-19  6.09E-19  3.13E-19  1.74E-19  8.96E-20  3.37E-20  1.53E-20
             6.81E-21  2.43E-21  1.18E-21  5.91E-22  2.35E-22  1.11E-22  4.91E-23  1.53E-23  5.99E-24
    11       2.05E-18  1.43E-18  8.67E-19  5.75E-19  3.64E-19  1.80E-19  9.70E-20  4.83E-20  1.74E-20  7.63E-21
             3.29E-21  1.12E-21  5.21E-22  2.52E-22  9.69E-23  4.50E-23  1.98E-23  6.13E-24  2.39E-24
    12       1.37E-18  9.49E-19  5.70E-19  3.73E-19  2.31E-19  1.11E-19  5.77E-20  2.78E-20  9.65E-21  4.12E-21
             1.73E-21  5.62E-22  2.53E-22  1.19E-22  4.41E-23  2.02E-23  8.78E-24  2.70E-24  1.05E-24
    13       9.59E-19  6.63E-19  3.94E-19  2.54E-19  1.55E-19  7.14E-20  3.62E-20  1.70E-20  5.69E-21  2.37E-21
